Time,2ND STORY_A VAV:DesPer 1:Des Heat Mass Flow [kg/s],2ND STORY_A VAV:DesPer 1:Des Heat Cap [W],2ND STORY_A VAV:DesPer 1:Des Cool Mass Flow [kg/s],2ND STORY_A VAV:DesPer 1:Des Sens Cool Cap [W],2ND STORY_A VAV:DesPer 1:Des Tot Cool Cap [W],2ND STORY_A VAV:DesPer 2:Des Heat Mass Flow [kg/s],2ND STORY_A VAV:DesPer 2:Des Heat Cap [W],2ND STORY_A VAV:DesPer 2:Des Cool Mass Flow [kg/s],2ND STORY_A VAV:DesPer 2:Des Sens Cool Cap [W],2ND STORY_A VAV:DesPer 2:Des Tot Cool Cap [W],3RD STOREY VAV:DesPer 1:Des Heat Mass Flow [kg/s],3RD STOREY VAV:DesPer 1:Des Heat Cap [W],3RD STOREY VAV:DesPer 1:Des Cool Mass Flow [kg/s],3RD STOREY VAV:DesPer 1:Des Sens Cool Cap [W],3RD STOREY VAV:DesPer 1:Des Tot Cool Cap [W],3RD STOREY VAV:DesPer 2:Des Heat Mass Flow [kg/s],3RD STOREY VAV:DesPer 2:Des Heat Cap [W],3RD STOREY VAV:DesPer 2:Des Cool Mass Flow [kg/s],3RD STOREY VAV:DesPer 2:Des Sens Cool Cap [W],3RD STOREY VAV:DesPer 2:Des Tot Cool Cap [W],3RD STORY_A VAV:DesPer 1:Des Heat Mass Flow [kg/s],3RD STORY_A VAV:DesPer 1:Des Heat Cap [W],3RD STORY_A VAV:DesPer 1:Des Cool Mass Flow [kg/s],3RD STORY_A VAV:DesPer 1:Des Sens Cool Cap [W],3RD STORY_A VAV:DesPer 1:Des Tot Cool Cap [W],3RD STORY_A VAV:DesPer 2:Des Heat Mass Flow [kg/s],3RD STORY_A VAV:DesPer 2:Des Heat Cap [W],3RD STORY_A VAV:DesPer 2:Des Cool Mass Flow [kg/s],3RD STORY_A VAV:DesPer 2:Des Sens Cool Cap [W],3RD STORY_A VAV:DesPer 2:Des Tot Cool Cap [W],2ND STOREY VAV:DesPer 1:Des Heat Mass Flow [kg/s],2ND STOREY VAV:DesPer 1:Des Heat Cap [W],2ND STOREY VAV:DesPer 1:Des Cool Mass Flow [kg/s],2ND STOREY VAV:DesPer 1:Des Sens Cool Cap [W],2ND STOREY VAV:DesPer 1:Des Tot Cool Cap [W],2ND STOREY VAV:DesPer 2:Des Heat Mass Flow [kg/s],2ND STOREY VAV:DesPer 2:Des Heat Cap [W],2ND STOREY VAV:DesPer 2:Des Cool Mass Flow [kg/s],2ND STOREY VAV:DesPer 2:Des Sens Cool Cap [W],2ND STOREY VAV:DesPer 2:Des Tot Cool Cap [W],LOWER 1ST STOREY VAV:DesPer 1:Des Heat Mass Flow [kg/s],LOWER 1ST STOREY VAV:DesPer 1:Des Heat Cap [W],LOWER 1ST STOREY VAV:DesPer 1:Des Cool Mass Flow [kg/s],LOWER 1ST STOREY VAV:DesPer 1:Des Sens Cool Cap [W],LOWER 1ST STOREY VAV:DesPer 1:Des Tot Cool Cap [W],LOWER 1ST STOREY VAV:DesPer 2:Des Heat Mass Flow [kg/s],LOWER 1ST STOREY VAV:DesPer 2:Des Heat Cap [W],LOWER 1ST STOREY VAV:DesPer 2:Des Cool Mass Flow [kg/s],LOWER 1ST STOREY VAV:DesPer 2:Des Sens Cool Cap [W],LOWER 1ST STOREY VAV:DesPer 2:Des Tot Cool Cap [W],1ST STOREY VAV:DesPer 1:Des Heat Mass Flow [kg/s],1ST STOREY VAV:DesPer 1:Des Heat Cap [W],1ST STOREY VAV:DesPer 1:Des Cool Mass Flow [kg/s],1ST STOREY VAV:DesPer 1:Des Sens Cool Cap [W],1ST STOREY VAV:DesPer 1:Des Tot Cool Cap [W],1ST STOREY VAV:DesPer 2:Des Heat Mass Flow [kg/s],1ST STOREY VAV:DesPer 2:Des Heat Cap [W],1ST STOREY VAV:DesPer 2:Des Cool Mass Flow [kg/s],1ST STOREY VAV:DesPer 2:Des Sens Cool Cap [W],1ST STOREY VAV:DesPer 2:Des Tot Cool Cap [W]
08:10:00,4.111943E+00,4.008018E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.504534E+04,5.323704E+04,2.065587E+01,8.882082E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.306724E+00,4.684684E+04,1.648446E+05,7.124330E+00,3.161208E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.556535E+00,1.694912E+04,5.873674E+04,1.071206E+01,1.245062E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.090847E+00,4.448354E+04,1.573102E+05,5.329877E+00,2.766741E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.231240E+00,1.339483E+04,4.711441E+04,8.823800E+00,9.887153E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.281479E+00,3.568257E+04,1.261898E+05
08:20:00,4.112160E+00,4.007924E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.551646E+04,5.372453E+04,2.065641E+01,8.881851E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.312267E+00,4.835928E+04,1.664621E+05,7.124475E+00,3.161146E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.560773E+00,1.750490E+04,5.935350E+04,1.071275E+01,1.245033E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.095350E+00,4.592517E+04,1.588532E+05,5.330046E+00,2.766668E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.230688E+00,1.380147E+04,4.752945E+04,8.824315E+00,9.886931E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.282127E+00,3.680560E+04,1.273597E+05
08:30:00,4.112377E+00,4.007830E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.598758E+04,5.421201E+04,2.065694E+01,8.881621E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.322628E+00,4.992593E+04,1.681788E+05,7.124619E+00,3.161083E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.564209E+00,1.805166E+04,5.995304E+04,1.071344E+01,1.245003E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.099685E+00,4.736491E+04,1.603921E+05,5.330215E+00,2.766595E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.230165E+00,1.420843E+04,4.794506E+04,8.824828E+00,9.886709E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.282939E+00,3.793047E+04,1.285336E+05
08:40:00,4.112593E+00,4.007737E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.645869E+04,5.469949E+04,2.065747E+01,8.881393E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.344546E+00,5.162260E+04,1.701331E+05,7.124762E+00,3.161021E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.566967E+00,1.859079E+04,6.053697E+04,1.071412E+01,1.244973E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.103820E+00,4.880241E+04,1.619257E+05,5.330383E+00,2.766522E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.229670E+00,1.461570E+04,4.836092E+04,8.825340E+00,9.886488E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.283784E+00,3.905571E+04,1.297080E+05
08:50:00,4.112808E+00,4.007645E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.692981E+04,5.518697E+04,2.065799E+01,8.881165E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.363347E+00,5.328419E+04,1.720211E+05,7.124905E+00,3.160960E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.569170E+00,1.912367E+04,6.110789E+04,1.071481E+01,1.244944E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.107528E+00,5.023509E+04,1.634485E+05,5.330551E+00,2.766450E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.229203E+00,1.502329E+04,4.877699E+04,8.825849E+00,9.886268E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.284653E+00,4.018122E+04,1.308827E+05
09:00:00,4.113022E+00,4.007552E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.740092E+04,5.567443E+04,2.065852E+01,8.880939E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.379058E+00,5.491102E+04,1.738430E+05,7.125047E+00,3.160899E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.570870E+00,1.965089E+04,6.166731E+04,1.071549E+01,1.244914E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.110749E+00,5.166230E+04,1.649592E+05,5.330718E+00,2.766378E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.228763E+00,1.543119E+04,4.919334E+04,8.826357E+00,9.886049E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.285544E+00,4.130697E+04,1.320575E+05
09:10:00,4.113235E+00,4.007460E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.782245E+04,5.611061E+04,2.065904E+01,8.880714E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.391729E+00,5.635101E+04,1.754425E+05,7.125188E+00,3.160838E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.572625E+00,2.012524E+04,6.217195E+04,1.071617E+01,1.244885E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.114828E+00,5.295275E+04,1.663372E+05,5.330884E+00,2.766306E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.228345E+00,1.579588E+04,4.956500E+04,8.826862E+00,9.885831E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.286438E+00,4.231533E+04,1.331108E+05
09:20:00,4.113447E+00,4.007368E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.824397E+04,5.654677E+04,2.065956E+01,8.880490E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.402018E+00,5.776418E+04,1.769917E+05,7.125328E+00,3.160777E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.574225E+00,2.059786E+04,6.267300E+04,1.071684E+01,1.244856E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.118464E+00,5.423820E+04,1.677040E+05,5.331049E+00,2.766235E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.227951E+00,1.616083E+04,4.993697E+04,8.827366E+00,9.885613E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.287335E+00,4.332370E+04,1.341637E+05
09:30:00,4.113659E+00,4.007277E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.866550E+04,5.698292E+04,2.066007E+01,8.880267E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.410257E+00,5.915431E+04,1.784977E+05,7.125468E+00,3.160717E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.575576E+00,2.106767E+04,6.316875E+04,1.071751E+01,1.244827E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.121612E+00,5.551817E+04,1.690591E+05,5.331213E+00,2.766164E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.227580E+00,1.652605E+04,5.030935E+04,8.827868E+00,9.885397E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.288184E+00,4.433154E+04,1.352151E+05
09:40:00,4.113869E+00,4.007186E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.383683E+00,1.908702E+04,5.741910E+04,2.066059E+01,8.880045E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.419581E+00,6.055664E+04,1.800253E+05,7.125607E+00,3.160657E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.576569E+00,2.153346E+04,6.365709E+04,1.071818E+01,1.244798E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.124190E+00,5.679173E+04,1.704008E+05,5.331377E+00,2.766093E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.227234E+00,1.689154E+04,5.068222E+04,8.828367E+00,9.885181E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.289059E+00,4.533967E+04,1.362669E+05
09:50:00,4.114079E+00,4.007095E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.384451E+00,1.951719E+04,5.787236E+04,2.066110E+01,8.879824E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.429390E+00,6.196443E+04,1.815619E+05,7.125745E+00,3.160597E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.577286E+00,2.199614E+04,6.413975E+04,1.071885E+01,1.244769E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.126222E+00,5.805914E+04,1.717296E+05,5.331540E+00,2.766023E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.226914E+00,1.725733E+04,5.105557E+04,8.828865E+00,9.884966E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.290066E+00,4.634929E+04,1.373215E+05
10:00:00,4.114288E+00,4.007005E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.385931E+00,1.995537E+04,5.834127E+04,2.066161E+01,8.879604E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.437827E+00,6.335678E+04,1.830698E+05,7.125882E+00,3.160538E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.577755E+00,2.245603E+04,6.461738E+04,1.071952E+01,1.244740E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.127610E+00,5.931930E+04,1.730438E+05,5.331703E+00,2.765952E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.226622E+00,1.762343E+04,5.142949E+04,8.829362E+00,9.884752E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.291199E+00,4.736034E+04,1.383785E+05
10:10:00,4.114496E+00,4.006915E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.387489E+00,2.034483E+04,5.876035E+04,2.066211E+01,8.879385E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.444791E+00,6.457992E+04,1.843892E+05,7.126019E+00,3.160479E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.577967E+00,2.285955E+04,6.503454E+04,1.072018E+01,1.244712E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.128272E+00,6.042488E+04,1.741903E+05,5.331865E+00,2.765883E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.226359E+00,1.794640E+04,5.175908E+04,8.829856E+00,9.884538E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.292357E+00,4.825420E+04,1.393143E+05
10:20:00,4.114704E+00,4.006826E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.389104E+00,2.073493E+04,5.918048E+04,2.066262E+01,8.879168E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.450213E+00,6.578572E+04,1.856770E+05,7.126155E+00,3.160420E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.577900E+00,2.325993E+04,6.544614E+04,1.072084E+01,1.244683E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.128254E+00,6.152281E+04,1.753219E+05,5.332026E+00,2.765813E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.226127E+00,1.826972E+04,5.208935E+04,8.830348E+00,9.884326E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.293536E+00,4.914831E+04,1.402503E+05
10:30:00,4.114910E+00,4.006737E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.390759E+00,2.112549E+04,5.960124E+04,2.066312E+01,8.878951E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.453959E+00,6.697266E+04,1.869307E+05,7.126290E+00,3.160362E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.577522E+00,2.365681E+04,6.585158E+04,1.072150E+01,1.244655E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.127548E+00,6.261301E+04,1.764386E+05,5.332186E+00,2.765744E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225927E+00,1.859340E+04,5.242035E+04,8.830839E+00,9.884114E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.294732E+00,5.004261E+04,1.411863E+05
10:40:00,4.115116E+00,4.006648E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.392437E+00,2.151630E+04,6.002226E+04,2.066362E+01,8.878736E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.456229E+00,6.814299E+04,1.881547E+05,7.126425E+00,3.160304E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.576886E+00,2.405079E+04,6.625195E+04,1.072215E+01,1.244627E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.126449E+00,6.369877E+04,1.775471E+05,5.332345E+00,2.765675E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225759E+00,1.891745E+04,5.275212E+04,8.831327E+00,9.883903E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.295901E+00,5.093661E+04,1.421214E+05
10:50:00,4.115321E+00,4.006559E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.394120E+00,2.190717E+04,6.044317E+04,2.066412E+01,8.878521E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.456596E+00,6.929191E+04,1.893405E+05,7.126558E+00,3.160246E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.575896E+00,2.444078E+04,6.664526E+04,1.072281E+01,1.244598E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.126699E+00,6.479972E+04,1.786852E+05,5.332504E+00,2.765606E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225626E+00,1.924188E+04,5.308469E+04,8.831814E+00,9.883693E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.297071E+00,5.183061E+04,1.430564E+05
11:00:00,4.115525E+00,4.006471E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.395794E+00,2.229794E+04,6.086363E+04,2.066461E+01,8.878308E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.454988E+00,7.041861E+04,1.904867E+05,7.126691E+00,3.160188E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.574533E+00,2.482658E+04,6.703113E+04,1.072346E+01,1.244570E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.126816E+00,6.589917E+04,1.798205E+05,5.332663E+00,2.765538E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225527E+00,1.956669E+04,5.341804E+04,8.832299E+00,9.883483E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.298246E+00,5.272468E+04,1.439912E+05
11:10:00,4.115728E+00,4.006383E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.397443E+00,2.256445E+04,6.115502E+04,2.066510E+01,8.878096E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.451384E+00,7.114126E+04,1.911985E+05,7.126824E+00,3.160131E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.572822E+00,2.507475E+04,6.727170E+04,1.072410E+01,1.244542E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.132136E+00,6.669111E+04,1.806893E+05,5.332820E+00,2.765470E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225458E+00,1.978320E+04,5.363968E+04,8.832782E+00,9.883275E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.299415E+00,5.332505E+04,1.446219E+05
11:20:00,4.115931E+00,4.006296E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.400242E+00,2.284389E+04,6.147095E+04,2.066559E+01,8.877884E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.448738E+00,7.187468E+04,1.919302E+05,7.126955E+00,3.160074E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.570863E+00,2.532013E+04,6.750729E+04,1.072475E+01,1.244514E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.137475E+00,6.748327E+04,1.815578E+05,5.332977E+00,2.765402E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225420E+00,2.000006E+04,5.386202E+04,8.833264E+00,9.883067E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.300570E+00,5.392528E+04,1.452522E+05
11:30:00,4.116133E+00,4.006209E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.403250E+00,2.312570E+04,6.179097E+04,2.066608E+01,8.877674E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.447849E+00,7.262787E+04,1.926979E+05,7.127086E+00,3.160018E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.568810E+00,2.556446E+04,6.774102E+04,1.072539E+01,1.244487E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.142805E+00,6.827533E+04,1.824256E+05,5.333133E+00,2.765335E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225411E+00,2.021725E+04,5.408509E+04,8.833743E+00,9.882860E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.301715E+00,5.452539E+04,1.458822E+05
11:40:00,4.116334E+00,4.006122E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.406326E+00,2.340826E+04,6.211200E+04,2.066656E+01,8.877465E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.447019E+00,7.338173E+04,1.934672E+05,7.127217E+00,3.159961E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.566869E+00,2.581004E+04,6.797699E+04,1.072603E+01,1.244459E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.148541E+00,6.907196E+04,1.833017E+05,5.333289E+00,2.765268E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225433E+00,2.043478E+04,5.430887E+04,8.834221E+00,9.882653E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.303587E+00,5.513368E+04,1.465279E+05
11:50:00,4.116534E+00,4.006035E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.409447E+00,2.369133E+04,6.243349E+04,2.066704E+01,8.877257E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.446828E+00,7.414277E+04,1.942493E+05,7.127346E+00,3.159905E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.565259E+00,2.605935E+04,6.821956E+04,1.072667E+01,1.244431E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.154634E+00,6.987260E+04,1.841848E+05,5.333444E+00,2.765201E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225483E+00,2.065263E+04,5.453330E+04,8.834697E+00,9.882448E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.305768E+00,5.574544E+04,1.471801E+05
12:00:00,4.116733E+00,4.005949E+04,1.383683E+00,0.000000E+00,0.000000E+00,1.383683E+00,0.000000E+00,1.412585E+00,2.397459E+04,6.275490E+04,2.066752E+01,8.877049E+04,4.258898E+00,0.000000E+00,0.000000E+00,4.258898E+00,0.000000E+00,4.448162E+00,7.492098E+04,1.950620E+05,7.127475E+00,3.159850E+04,1.492308E+00,0.000000E+00,0.000000E+00,1.492308E+00,0.000000E+00,1.564159E+00,2.631439E+04,6.847237E+04,1.072731E+01,1.244404E+05,4.085321E+00,0.000000E+00,0.000000E+00,4.085321E+00,0.000000E+00,4.161232E+00,7.067892E+04,1.850780E+05,5.333598E+00,2.765134E+04,1.212539E+00,0.000000E+00,0.000000E+00,1.212539E+00,0.000000E+00,1.225561E+00,2.087079E+04,5.475837E+04,8.835171E+00,9.882243E+04,3.276949E+00,0.000000E+00,0.000000E+00,3.276949E+00,0.000000E+00,3.307990E+00,5.635767E+04,1.478328E+05
